timestamp,device_id,device_type,src_ip,dst_ip,connection_count,bytes_sent,bytes_received
2025-12-16 08:53:13,lock_frontdoor,smart_lock,192.168.1.84,190.162.7.77,1,22620,26628
2025-12-16 08:53:13,speaker_kitchen,smart_speaker,192.168.1.231,137.75.255.162,7,133559,168386
2025-12-16 08:58:13,cam_livingroom,camera,192.168.1.31,192.208.134.1,25,281760,703108
2025-12-16 08:58:13,thermostat_hall,thermostat,192.168.1.254,135.64.230.49,5,93246,134370
2025-12-16 08:58:13,plug_bedroom,smart_plug,192.168.1.11,75.96.215.85,2,39351,51287
2025-12-16 08:58:13,lock_frontdoor,smart_lock,192.168.1.155,116.110.178.107,2,38660,20697
2025-12-16 08:58:13,speaker_kitchen,smart_speaker,192.168.1.245,68.7.189.186,9,129202,112692
2025-12-16 09:03:13,cam_livingroom,camera,192.168.1.6,97.157.63.255,21,226583,269187
2025-12-16 09:03:13,thermostat_hall,thermostat,192.168.1.168,136.211.210.180,5,81322,128466
2025-12-16 09:03:13,plug_bedroom,smart_plug,192.168.1.92,158.218.171.58,3,29294,61008
2025-12-16 09:03:13,lock_frontdoor,smart_lock,192.168.1.239,65.234.219.191,1,9507,25950
2025-12-16 09:03:13,speaker_kitchen,smart_speaker,192.168.1.47,161.83.223.195,10,78561,201797
2025-12-16 09:08:13,cam_livingroom,camera,192.168.1.74,188.223.145.50,21,249102,100614
2025-12-16 09:08:13,thermostat_hall,thermostat,192.168.1.24,46.45.8.210,3,143827,160375
2025-12-16 09:08:13,plug_bedroom,smart_plug,192.168.1.28,147.51.227.16,3,32926,73130
2025-12-16 09:08:13,lock_frontdoor,smart_lock,192.168.1.172,94.215.108.114,1,34110,38625
2025-12-16 09:08:13,speaker_kitchen,smart_speaker,192.168.1.200,136.195.58.100,8,166448,158171
2025-12-16 09:13:13,cam_livingroom,camera,192.168.1.221,140.63.179.237,33,452833,544629
2025-12-16 09:13:13,thermostat_hall,thermostat,192.168.1.107,185.202.3.191,5,74387,107788
2025-12-16 09:13:13,plug_bedroom,smart_plug,192.168.1.202,77.145.137.135,3,20084,62361
2025-12-16 09:13:13,lock_frontdoor,smart_lock,192.168.1.80,126.123.2.212,2,15898,44571
2025-12-16 09:13:13,speaker_kitchen,smart_speaker,192.168.1.10,23.13.78.191,9,123644,185384
2025-12-16 09:18:13,cam_livingroom,camera,192.168.1.217,152.162.171.87,29,236149,458067
2025-12-16 09:18:13,thermostat_hall,thermostat,192.168.1.247,166.220.123.200,8,73911,0
2025-12-16 09:18:13,plug_bedroom,smart_plug,192.168.1.51,177.201.26.219,3,26845,46577
2025-12-16 09:18:13,lock_frontdoor,smart_lock,192.168.1.34,182.199.88.206,2,11524,25222
2025-12-16 09:18:13,speaker_kitchen,smart_speaker,192.168.1.233,101.81.223.118,10,92670,217090
2025-12-16 09:23:13,cam_livingroom,camera,192.168.1.27,52.60.200.133,22,323987,635684
2025-12-16 09:23:13,thermostat_hall,thermostat,192.168.1.216,161.81.165.104,3,124013,74680
2025-12-16 09:23:13,plug_bedroom,smart_plug,192.168.1.25,43.13.223.5,3,41393,67815
2025-12-16 09:23:13,lock_frontdoor,smart_lock,192.168.1.162,171.78.14.40,1,21957,38482
2025-12-16 09:23:13,speaker_kitchen,smart_speaker,192.168.1.148,117.12.66.232,9,207429,167671
2025-12-16 09:28:13,cam_livingroom,camera,192.168.1.164,181.183.95.122,28,0,456499
2025-12-16 09:28:13,thermostat_hall,thermostat,192.168.1.169,76.152.99.125,7,90918,135422
2025-12-16 09:28:13,plug_bedroom,smart_plug,192.168.1.187,116.133.26.140,2,32728,84154
2025-12-16 09:28:13,lock_frontdoor,smart_lock,192.168.1.23,56.11.52.56,1,34708,28948
2025-12-16 09:28:13,speaker_kitchen,smart_speaker,192.168.1.119,172.62.54.72,7,148653,349906
2025-12-16 09:33:13,cam_livingroom,camera,192.168.1.74,87.92.47.39,22,194388,214963
2025-12-16 09:33:13,thermostat_hall,thermostat,192.168.1.128,112.106.200.51,4,134499,134046
2025-12-16 09:33:13,plug_bedroom,smart_plug,192.168.1.127,25.211.37.249,2,39225,46220
2025-12-16 09:33:13,lock_frontdoor,smart_lock,192.168.1.247,180.39.107.214,2,23853,29521
2025-12-16 09:33:13,speaker_kitchen,smart_speaker,192.168.1.98,100.230.82.92,11,77291,142463
2025-12-16 09:38:13,cam_livingroom,camera,192.168.1.78,22.91.16.60,28,317140,523387
2025-12-16 09:38:13,thermostat_hall,thermostat,192.168.1.251,107.177.247.2,5,62674,74283
2025-12-16 09:38:13,plug_bedroom,smart_plug,192.168.1.42,153.130.62.98,3,16204,65041
2025-12-16 09:38:13,lock_frontdoor,smart_lock,192.168.1.157,27.11.78.110,1,33084,32833
2025-12-16 09:38:13,speaker_kitchen,smart_speaker,192.168.1.223,113.58.111.15,12,193680,185569
2025-12-16 09:43:13,cam_livingroom,camera,192.168.1.85,55.112.42.64,25,197624,370801
2025-12-16 09:43:13,thermostat_hall,thermostat,192.168.1.70,90.246.102.47,3,129202,104507
2025-12-16 09:43:13,plug_bedroom,smart_plug,192.168.1.91,161.150.239.253,3,48329,83611
2025-12-16 09:43:13,lock_frontdoor,smart_lock,192.168.1.113,151.204.98.128,2,8469,20927
2025-12-16 09:43:13,speaker_kitchen,smart_speaker,192.168.1.46,70.143.201.52,8,125554,221574
2025-12-16 09:48:13,cam_livingroom,camera,192.168.1.151,170.159.84.105,28,312845,376086
2025-12-16 09:48:13,thermostat_hall,thermostat,192.168.1.246,144.221.228.216,5,65638,80920
2025-12-16 09:48:13,plug_bedroom,smart_plug,192.168.1.154,89.163.55.196,4,53380,64270
2025-12-16 09:48:13,lock_frontdoor,smart_lock,192.168.1.111,71.180.191.32,1,30724,27747
2025-12-16 09:48:13,speaker_kitchen,smart_speaker,192.168.1.117,62.17.129.209,9,177732,86503
2025-12-16 09:53:13,cam_livingroom,camera,192.168.1.77,174.180.203.15,25,466293,429990
2025-12-16 09:53:13,thermostat_hall,thermostat,192.168.1.31,66.165.219.95,5,90910,121840
2025-12-16 09:53:13,plug_bedroom,smart_plug,192.168.1.93,82.37.110.190,3,44549,69470
2025-12-16 09:53:13,lock_frontdoor,smart_lock,192.168.1.97,57.160.62.4,2,29788,33402
2025-12-16 09:53:13,speaker_kitchen,smart_speaker,192.168.1.83,196.5.168.109,10,113149,184369
2025-12-16 09:58:13,cam_livingroom,camera,192.168.1.121,165.164.119.33,24,440110,766667
2025-12-16 09:58:13,thermostat_hall,thermostat,192.168.1.100,92.108.111.52,5,79585,125516
2025-12-16 09:58:13,plug_bedroom,smart_plug,192.168.1.145,91.38.215.222,3,43344,47721
2025-12-16 09:58:13,lock_frontdoor,smart_lock,192.168.1.83,101.101.100.25,2,31645,35432
2025-12-16 09:58:13,speaker_kitchen,smart_speaker,192.168.1.207,146.255.23.140,8,144663,124263
2025-12-16 10:03:13,cam_livingroom,camera,192.168.1.109,50.63.231.87,18,256409,559693
2025-12-16 10:03:13,thermostat_hall,thermostat,192.168.1.155,103.196.121.10,6,74591,140680
2025-12-16 10:03:13,plug_bedroom,smart_plug,192.168.1.74,24.2.236.145,2,25010,57744
2025-12-16 10:03:13,lock_frontdoor,smart_lock,192.168.1.35,123.18.20.172,1,20292,25348
2025-12-16 10:03:13,speaker_kitchen,smart_speaker,192.168.1.167,24.35.240.48,11,129228,185089
2025-12-16 10:08:13,cam_livingroom,camera,192.168.1.214,126.154.140.162,26,154220,465745
2025-12-16 10:08:13,thermostat_hall,thermostat,192.168.1.194,108.204.40.160,7,80888,90322
2025-12-16 10:08:13,plug_bedroom,smart_plug,192.168.1.128,176.24.201.152,2,35192,62274
2025-12-16 10:08:13,lock_frontdoor,smart_lock,192.168.1.180,136.252.62.191,1,31166,45252
2025-12-16 10:08:13,speaker_kitchen,smart_speaker,192.168.1.242,178.52.14.114,10,137731,189105
2025-12-16 10:13:13,cam_livingroom,camera,192.168.1.14,22.71.53.165,26,416499,528164
2025-12-16 10:13:13,thermostat_hall,thermostat,192.168.1.222,196.223.115.87,5,16664,157829
2025-12-16 10:13:13,plug_bedroom,smart_plug,192.168.1.24,68.188.2.26,2,35508,51802
2025-12-16 10:13:13,lock_frontdoor,smart_lock,192.168.1.68,31.56.24.155,2,30536,25827
2025-12-16 10:13:13,speaker_kitchen,smart_speaker,192.168.1.21,87.168.194.138,9,123717,152503
2025-12-16 10:18:13,cam_livingroom,camera,192.168.1.180,63.70.235.61,22,344793,490579
2025-12-16 10:18:13,thermostat_hall,thermostat,192.168.1.34,101.75.211.228,5,51149,126403
2025-12-16 10:18:13,plug_bedroom,smart_plug,192.168.1.173,51.123.244.250,2,30791,78906
2025-12-16 10:18:13,lock_frontdoor,smart_lock,192.168.1.251,91.164.247.115,1,23369,29631
2025-12-16 10:18:13,speaker_kitchen,smart_speaker,192.168.1.25,87.151.42.180,11,128577,171400
2025-12-16 10:23:13,cam_livingroom,camera,192.168.1.144,82.105.39.38,24,351060,350543
2025-12-16 10:23:13,thermostat_hall,thermostat,192.168.1.250,146.30.108.6,7,42509,101722
2025-12-16 10:23:13,plug_bedroom,smart_plug,192.168.1.173,75.239.197.96,3,25785,63980
2025-12-16 10:23:13,lock_frontdoor,smart_lock,192.168.1.126,46.174.106.160,2,25144,26017
2025-12-16 10:23:13,speaker_kitchen,smart_speaker,192.168.1.196,99.232.78.54,8,95006,124935
2025-12-16 10:28:13,cam_livingroom,camera,192.168.1.236,53.112.186.197,28,333761,534468
2025-12-16 10:28:13,thermostat_hall,thermostat,192.168.1.251,135.103.204.96,5,20111,121751
2025-12-16 10:28:13,plug_bedroom,smart_plug,192.168.1.19,91.216.84.157,2,41233,62985
2025-12-16 10:28:13,lock_frontdoor,smart_lock,192.168.1.245,167.52.75.236,1,19472,35243
2025-12-16 10:28:13,speaker_kitchen,smart_speaker,192.168.1.226,47.56.123.8,13,101342,158753
2025-12-16 10:33:13,cam_livingroom,camera,192.168.1.230,137.95.136.14,25,144846,726791
2025-12-16 10:33:13,thermostat_hall,thermostat,192.168.1.123,189.231.180.135,4,68541,140491
2025-12-16 10:33:13,plug_bedroom,smart_plug,192.168.1.32,160.43.181.220,4,20101,83755
2025-12-16 10:33:13,lock_frontdoor,smart_lock,192.168.1.56,58.203.220.170,2,15308,41016
2025-12-16 10:33:13,speaker_kitchen,smart_speaker,192.168.1.15,132.139.189.50,12,81157,174342
2025-12-16 10:38:13,cam_livingroom,camera,192.168.1.14,186.195.216.99,22,368484,370818
2025-12-16 10:38:13,thermostat_hall,thermostat,192.168.1.77,68.206.90.141,3,97540,183163
2025-12-16 10:38:13,plug_bedroom,smart_plug,192.168.1.137,175.252.221.55,2,28894,80565
2025-12-16 10:38:13,lock_frontdoor,smart_lock,192.168.1.176,32.127.56.112,2,17294,29996
2025-12-16 10:38:13,speaker_kitchen,smart_speaker,192.168.1.31,33.18.136.122,11,154086,180245
2025-12-16 10:43:13,cam_livingroom,camera,192.168.1.18,156.51.141.115,22,323173,334078
2025-12-16 10:43:13,thermostat_hall,thermostat,192.168.1.227,178.207.200.201,7,96807,92359
2025-12-16 10:43:13,plug_bedroom,smart_plug,192.168.1.27,76.137.253.105,2,23808,27828
2025-12-16 10:43:13,lock_frontdoor,smart_lock,192.168.1.45,72.177.147.147,1,21842,28692
2025-12-16 10:43:13,speaker_kitchen,smart_speaker,192.168.1.189,20.48.94.244,8,62291,204003
2025-12-16 10:48:13,cam_livingroom,camera,192.168.1.191,98.122.87.161,31,252555,489976
2025-12-16 10:48:13,thermostat_hall,thermostat,192.168.1.176,37.85.95.170,6,112742,117962
2025-12-16 10:48:13,plug_bedroom,smart_plug,192.168.1.232,136.72.6.242,3,33161,12161
2025-12-16 10:48:13,lock_frontdoor,smart_lock,192.168.1.111,105.10.90.135,2,39410,36812
2025-12-16 10:48:13,speaker_kitchen,smart_speaker,192.168.1.227,39.87.4.180,12,107331,136139
2025-12-16 10:53:13,cam_livingroom,camera,192.168.1.250,141.0.250.126,27,300756,567867
2025-12-16 10:53:13,thermostat_hall,thermostat,192.168.1.122,48.23.8.148,6,99968,105559
2025-12-16 10:53:13,plug_bedroom,smart_plug,192.168.1.215,78.85.75.48,2,44515,67920
2025-12-16 10:53:13,lock_frontdoor,smart_lock,192.168.1.27,97.171.231.251,2,24011,29263
2025-12-16 10:53:13,speaker_kitchen,smart_speaker,192.168.1.190,109.131.249.129,12,141099,202291
2025-12-16 10:58:13,cam_livingroom,camera,192.168.1.95,137.6.180.154,16,324988,413641
2025-12-16 10:58:13,thermostat_hall,thermostat,192.168.1.183,105.247.57.138,5,81739,108491
2025-12-16 10:58:13,plug_bedroom,smart_plug,192.168.1.177,152.10.75.210,2,37942,78515
2025-12-16 10:58:13,lock_frontdoor,smart_lock,192.168.1.221,76.72.182.254,2,19054,19808
2025-12-16 10:58:13,speaker_kitchen,smart_speaker,192.168.1.9,82.220.184.105,11,101079,87846
2025-12-16 11:03:13,cam_livingroom,camera,192.168.1.192,42.99.193.55,21,279062,631853
2025-12-16 11:03:13,thermostat_hall,thermostat,192.168.1.249,90.230.89.135,4,64383,112166
2025-12-16 11:03:13,plug_bedroom,smart_plug,192.168.1.235,193.178.169.200,2,48577,37972
2025-12-16 11:03:13,lock_frontdoor,smart_lock,192.168.1.152,126.141.158.97,2,20738,32887
2025-12-16 11:03:13,speaker_kitchen,smart_speaker,192.168.1.12,168.175.62.221,15,136762,210663
2025-12-16 11:08:13,cam_livingroom,camera,192.168.1.205,136.177.147.56,30,225943,138205
2025-12-16 11:08:13,thermostat_hall,thermostat,192.168.1.250,22.255.75.238,5,85961,114561
2025-12-16 11:08:13,plug_bedroom,smart_plug,192.168.1.176,58.148.83.155,2,65562,52366
2025-12-16 11:08:13,lock_frontdoor,smart_lock,192.168.1.126,93.33.150.7,2,36675,28099
2025-12-16 11:08:13,speaker_kitchen,smart_speaker,192.168.1.118,30.111.144.63,11,188248,91775
2025-12-16 11:13:13,cam_livingroom,camera,192.168.1.15,145.156.2.220,23,396093,530863
2025-12-16 11:13:13,thermostat_hall,thermostat,192.168.1.92,189.0.25.128,5,73180,102211
2025-12-16 11:13:13,plug_bedroom,smart_plug,192.168.1.37,109.145.79.44,2,21986,73120
2025-12-16 11:13:13,lock_frontdoor,smart_lock,192.168.1.184,89.73.100.221,1,18238,43070
2025-12-16 11:13:13,speaker_kitchen,smart_speaker,192.168.1.151,40.148.112.16,13,89183,237168
2025-12-16 11:18:13,cam_livingroom,camera,192.168.1.123,110.127.197.216,25,121318,811457
2025-12-16 11:18:13,thermostat_hall,thermostat,192.168.1.104,45.133.154.159,6,44995,75339
2025-12-16 11:18:13,plug_bedroom,smart_plug,192.168.1.46,164.223.165.71,3,50353,66578
2025-12-16 11:18:13,lock_frontdoor,smart_lock,192.168.1.176,71.128.69.213,2,25010,59059
2025-12-16 11:18:13,speaker_kitchen,smart_speaker,192.168.1.143,71.154.156.43,7,158793,191804
2025-12-16 11:23:13,cam_livingroom,camera,192.168.1.78,165.236.93.192,20,231326,498120
2025-12-16 11:23:13,thermostat_hall,thermostat,192.168.1.202,131.49.70.226,6,97299,118381
2025-12-16 11:23:13,plug_bedroom,smart_plug,192.168.1.179,100.183.239.181,2,46825,57112
2025-12-16 11:23:13,lock_frontdoor,smart_lock,192.168.1.111,139.215.210.236,2,34200,60739
2025-12-16 11:23:13,speaker_kitchen,smart_speaker,192.168.1.9,163.13.215.45,6,153248,223577
2025-12-16 11:28:13,cam_livingroom,camera,192.168.1.195,55.154.124.191,26,319742,171838
2025-12-16 11:28:13,thermostat_hall,thermostat,192.168.1.34,178.150.27.201,6,76841,123911
2025-12-16 11:28:13,plug_bedroom,smart_plug,192.168.1.34,123.3.236.235,2,927,36841
2025-12-16 11:28:13,lock_frontdoor,smart_lock,192.168.1.216,33.43.28.138,1,14556,51920
2025-12-16 11:28:13,speaker_kitchen,smart_speaker,192.168.1.214,186.54.170.49,8,125595,208698
2025-12-16 11:33:13,cam_livingroom,camera,192.168.1.212,94.246.169.31,33,366359,475599
2025-12-16 11:33:13,thermostat_hall,thermostat,192.168.1.33,169.27.104.73,6,38230,56818
2025-12-16 11:33:13,plug_bedroom,smart_plug,192.168.1.145,146.69.114.79,3,42799,63664
2025-12-16 11:33:13,lock_frontdoor,smart_lock,192.168.1.79,180.159.3.248,2,31694,44209
2025-12-16 11:33:13,speaker_kitchen,smart_speaker,192.168.1.161,196.102.58.34,10,132807,173083
2025-12-16 11:38:13,cam_livingroom,camera,192.168.1.2,59.61.49.126,23,127669,479991
2025-12-16 11:38:13,thermostat_hall,thermostat,192.168.1.54,46.242.12.227,5,68860,116784
2025-12-16 11:38:13,plug_bedroom,smart_plug,192.168.1.102,34.62.153.207,1,28210,48026
2025-12-16 11:38:13,lock_frontdoor,smart_lock,192.168.1.125,67.120.133.224,2,12140,28486
2025-12-16 11:38:13,speaker_kitchen,smart_speaker,192.168.1.221,188.63.221.74,13,50483,285102
2025-12-16 11:43:13,cam_livingroom,camera,192.168.1.164,25.94.72.123,24,272757,205675
2025-12-16 11:43:13,thermostat_hall,thermostat,192.168.1.45,150.102.243.245,5,85117,131125
2025-12-16 11:43:13,plug_bedroom,smart_plug,192.168.1.76,94.51.252.188,3,31493,44158
2025-12-16 11:43:13,lock_frontdoor,smart_lock,192.168.1.172,90.200.197.54,2,25316,33748
2025-12-16 11:43:13,speaker_kitchen,smart_speaker,192.168.1.120,126.217.75.14,11,68189,120622
2025-12-16 11:48:13,cam_livingroom,camera,192.168.1.74,137.61.199.5,27,485747,228285
2025-12-16 11:48:13,thermostat_hall,thermostat,192.168.1.150,97.17.227.21,6,90715,96746
2025-12-16 11:48:13,plug_bedroom,smart_plug,192.168.1.234,110.71.239.234,3,29630,35770
2025-12-16 11:48:13,lock_frontdoor,smart_lock,192.168.1.72,22.81.183.107,1,33137,47572
2025-12-16 11:48:13,speaker_kitchen,smart_speaker,192.168.1.91,200.199.32.89,9,80521,120608
2025-12-16 11:53:13,cam_livingroom,camera,192.168.1.169,58.180.173.235,18,322525,528670
2025-12-16 11:53:13,thermostat_hall,thermostat,192.168.1.185,55.142.155.201,5,63257,168752
2025-12-16 11:53:13,plug_bedroom,smart_plug,192.168.1.19,185.247.192.241,3,32689,36620
2025-12-16 11:53:13,lock_frontdoor,smart_lock,192.168.1.157,188.92.132.66,1,26804,34495
2025-12-16 11:53:13,speaker_kitchen,smart_speaker,192.168.1.180,102.178.206.34,12,167508,139204
2025-12-16 11:58:13,cam_livingroom,camera,192.168.1.13,27.81.118.49,19,225087,593445
2025-12-16 11:58:13,thermostat_hall,thermostat,192.168.1.172,47.255.243.165,4,71287,122616
2025-12-16 11:58:13,plug_bedroom,smart_plug,192.168.1.196,79.121.53.89,3,40322,56373
2025-12-16 11:58:13,lock_frontdoor,smart_lock,192.168.1.188,118.215.32.31,2,24525,33316
2025-12-16 11:58:13,speaker_kitchen,smart_speaker,192.168.1.158,84.58.19.37,10,190544,223154
2025-12-16 12:03:13,cam_livingroom,camera,192.168.1.115,115.15.89.164,26,235100,560450
2025-12-16 12:03:13,thermostat_hall,thermostat,192.168.1.29,198.230.193.68,4,62364,93766
2025-12-16 12:03:13,plug_bedroom,smart_plug,192.168.1.165,166.102.100.129,2,28726,46699
2025-12-16 12:03:13,lock_frontdoor,smart_lock,192.168.1.127,132.146.115.103,2,36075,20350
2025-12-16 12:03:13,speaker_kitchen,smart_speaker,192.168.1.191,61.222.98.44,8,148783,176488
2025-12-16 12:08:13,cam_livingroom,camera,192.168.1.151,26.49.104.17,23,396895,608144
2025-12-16 12:08:13,thermostat_hall,thermostat,192.168.1.209,55.2.184.208,5,88058,164071
2025-12-16 12:08:13,plug_bedroom,smart_plug,192.168.1.147,159.36.174.94,2,27370,52541
2025-12-16 12:08:13,lock_frontdoor,smart_lock,192.168.1.176,184.254.97.106,2,25060,19967
2025-12-16 12:08:13,speaker_kitchen,smart_speaker,192.168.1.148,141.180.182.70,6,175683,165923
2025-12-16 12:13:13,cam_livingroom,camera,192.168.1.207,37.224.218.192,26,215252,455569
2025-12-16 12:13:13,thermostat_hall,thermostat,192.168.1.225,38.40.65.152,4,69482,139566
2025-12-16 12:13:13,plug_bedroom,smart_plug,192.168.1.27,50.255.118.26,3,32003,49861
2025-12-16 12:13:13,lock_frontdoor,smart_lock,192.168.1.155,158.169.11.114,1,22843,51419
2025-12-16 12:13:13,speaker_kitchen,smart_speaker,192.168.1.212,94.128.199.183,11,104522,266899
2025-12-16 12:18:13,cam_livingroom,camera,192.168.1.19,60.147.38.123,27,271139,534513
2025-12-16 12:18:13,thermostat_hall,thermostat,192.168.1.220,152.159.204.29,5,65677,98931
2025-12-16 12:18:13,plug_bedroom,smart_plug,192.168.1.141,198.56.241.134,3,46544,30835
2025-12-16 12:18:13,lock_frontdoor,smart_lock,192.168.1.169,27.16.173.215,2,26435,25424
2025-12-16 12:18:13,speaker_kitchen,smart_speaker,192.168.1.68,71.171.30.71,11,92652,157005
2025-12-16 12:23:13,cam_livingroom,camera,192.168.1.54,160.168.31.120,20,316026,397020
2025-12-16 12:23:13,thermostat_hall,thermostat,192.168.1.128,38.18.177.36,5,101019,119937
2025-12-16 12:23:13,plug_bedroom,smart_plug,192.168.1.245,126.41.245.66,2,26156,50654
2025-12-16 12:23:13,lock_frontdoor,smart_lock,192.168.1.71,30.53.18.254,2,18097,16495
2025-12-16 12:23:13,speaker_kitchen,smart_speaker,192.168.1.131,77.179.220.244,6,153036,264165
2025-12-16 12:28:13,cam_livingroom,camera,192.168.1.79,78.10.28.13,26,297644,415677
2025-12-16 12:28:13,thermostat_hall,thermostat,192.168.1.200,70.194.9.246,4,87428,67461
2025-12-16 12:28:13,plug_bedroom,smart_plug,192.168.1.15,119.193.64.220,2,41249,42741
2025-12-16 12:28:13,lock_frontdoor,smart_lock,192.168.1.181,129.70.59.224,2,16106,42268
2025-12-16 12:28:13,speaker_kitchen,smart_speaker,192.168.1.32,177.188.180.99,9,139761,247647
2025-12-16 12:33:13,cam_livingroom,camera,192.168.1.89,131.29.121.118,27,284673,626900
2025-12-16 12:33:13,thermostat_hall,thermostat,192.168.1.25,170.5.116.211,8,58277,52347
2025-12-16 12:33:13,plug_bedroom,smart_plug,192.168.1.193,157.23.7.127,2,38217,58991
2025-12-16 12:33:13,lock_frontdoor,smart_lock,192.168.1.210,34.39.29.64,2,9493,42370
2025-12-16 12:33:13,speaker_kitchen,smart_speaker,192.168.1.114,66.144.22.160,9,162030,121853
2025-12-16 12:38:13,cam_livingroom,camera,192.168.1.91,174.125.149.66,23,266624,563272
2025-12-16 12:38:13,thermostat_hall,thermostat,192.168.1.157,121.245.62.39,6,66516,128011
2025-12-16 12:38:13,plug_bedroom,smart_plug,192.168.1.21,84.105.253.182,2,37639,57443
2025-12-16 12:38:13,lock_frontdoor,smart_lock,192.168.1.231,76.227.154.187,1,35835,29409
2025-12-16 12:38:13,speaker_kitchen,smart_speaker,192.168.1.201,161.149.125.136,12,97488,260226
2025-12-16 12:43:13,cam_livingroom,camera,192.168.1.83,198.53.27.177,28,277672,411594
2025-12-16 12:43:13,thermostat_hall,thermostat,192.168.1.232,125.248.143.40,7,111229,97988
2025-12-16 12:43:13,plug_bedroom,smart_plug,192.168.1.54,55.118.156.107,2,28630,76867
2025-12-16 12:43:13,lock_frontdoor,smart_lock,192.168.1.33,115.72.18.120,1,15020,45727
2025-12-16 12:43:13,speaker_kitchen,smart_speaker,192.168.1.180,132.232.58.10,9,124065,238360
2025-12-16 12:48:13,cam_livingroom,camera,192.168.1.129,28.138.142.196,32,383558,352491
2025-12-16 12:48:13,thermostat_hall,thermostat,192.168.1.78,41.30.142.196,6,25380,103337
2025-12-16 12:48:13,plug_bedroom,smart_plug,192.168.1.128,24.195.196.227,2,50040,49926
2025-12-16 12:48:13,lock_frontdoor,smart_lock,192.168.1.13,77.105.194.94,2,13613,10791
2025-12-16 12:48:13,speaker_kitchen,smart_speaker,192.168.1.170,130.26.156.16,10,90765,172875
2025-12-16 12:53:13,cam_livingroom,camera,192.168.1.140,109.13.172.134,16,226525,425688
2025-12-16 12:53:13,thermostat_hall,thermostat,192.168.1.209,171.110.14.174,6,116672,116276
2025-12-16 12:53:13,plug_bedroom,smart_plug,192.168.1.187,179.222.218.29,3,44336,47452
2025-12-16 12:53:13,lock_frontdoor,smart_lock,192.168.1.208,47.198.147.237,2,12905,34884
2025-12-16 12:53:13,speaker_kitchen,smart_speaker,192.168.1.110,166.133.83.195,9,135812,181651
2025-12-16 12:58:13,cam_livingroom,camera,192.168.1.121,80.67.7.143,31,230939,571093
2025-12-16 12:58:13,thermostat_hall,thermostat,192.168.1.206,194.140.43.127,5,36373,146348
2025-12-16 12:58:13,plug_bedroom,smart_plug,192.168.1.199,158.151.172.202,2,32606,53249
2025-12-16 12:58:13,lock_frontdoor,smart_lock,192.168.1.11,177.140.185.137,2,14970,35290
2025-12-16 12:58:13,speaker_kitchen,smart_speaker,192.168.1.170,84.6.63.157,9,113168,135317
2025-12-16 13:03:13,cam_livingroom,camera,192.168.1.147,189.164.135.91,24,288504,264721
2025-12-16 13:03:13,thermostat_hall,thermostat,192.168.1.115,138.8.225.4,7,47244,128050
2025-12-16 13:03:13,plug_bedroom,smart_plug,192.168.1.121,29.183.245.111,2,42881,76375
2025-12-16 13:03:13,lock_frontdoor,smart_lock,192.168.1.106,34.40.141.160,2,26926,47632
2025-12-16 13:03:13,speaker_kitchen,smart_speaker,192.168.1.246,36.225.92.132,14,181712,163210
2025-12-16 13:08:13,cam_livingroom,camera,192.168.1.198,90.132.253.65,19,442696,382304
2025-12-16 13:08:13,thermostat_hall,thermostat,192.168.1.60,181.89.75.25,5,79255,149267
2025-12-16 13:08:13,plug_bedroom,smart_plug,192.168.1.61,49.19.94.225,2,28181,55028
2025-12-16 13:08:13,lock_frontdoor,smart_lock,192.168.1.150,101.21.116.31,2,21219,24434
2025-12-16 13:08:13,speaker_kitchen,smart_speaker,192.168.1.245,86.131.8.180,12,101722,131635
2025-12-16 13:13:13,cam_livingroom,camera,192.168.1.140,31.120.179.55,25,250012,407363
2025-12-16 13:13:13,thermostat_hall,thermostat,192.168.1.21,149.227.57.39,7,37990,151657
2025-12-16 13:13:13,plug_bedroom,smart_plug,192.168.1.62,72.166.190.212,3,41376,76985
2025-12-16 13:13:13,lock_frontdoor,smart_lock,192.168.1.20,184.218.144.73,2,25591,48122
2025-12-16 13:13:13,speaker_kitchen,smart_speaker,192.168.1.8,103.184.171.208,12,107059,180714
2025-12-16 13:18:13,cam_livingroom,camera,192.168.1.231,186.191.240.150,29,383426,515231
2025-12-16 13:18:13,thermostat_hall,thermostat,192.168.1.161,27.82.188.22,5,105056,42240
2025-12-16 13:18:13,plug_bedroom,smart_plug,192.168.1.76,58.13.54.108,2,36859,63918
2025-12-16 13:18:13,lock_frontdoor,smart_lock,192.168.1.208,100.176.110.193,2,17484,41704
2025-12-16 13:18:13,speaker_kitchen,smart_speaker,192.168.1.214,169.16.76.195,11,163844,189841
2025-12-16 13:23:13,cam_livingroom,camera,192.168.1.197,186.40.39.114,17,246858,425864
2025-12-16 13:23:13,thermostat_hall,thermostat,192.168.1.146,148.214.62.26,7,49301,107677
2025-12-16 13:23:13,plug_bedroom,smart_plug,192.168.1.157,140.225.162.137,2,15542,50280
2025-12-16 13:23:13,lock_frontdoor,smart_lock,192.168.1.51,167.150.124.168,1,27289,26265
2025-12-16 13:23:13,speaker_kitchen,smart_speaker,192.168.1.64,112.118.233.161,11,143022,165247
2025-12-16 13:28:13,cam_livingroom,camera,192.168.1.193,49.123.227.209,22,388955,621392
2025-12-16 13:28:13,thermostat_hall,thermostat,192.168.1.94,40.180.39.185,5,69551,128130
